right_skewed__liveness,right_skewed__speechiness,right_skewed__duration_s,remainder__acousticness,remainder__danceability,remainder__tempo,remainder__valence,remainder__popularity,audio_name,album,norm_name,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,lyrics_name,id
-0.2762246569635723,-1.29370207955198,0.1834833327612307,1.3554470387009716,-0.7559702521449131,-1.2605214299985308,-0.5957858902454352,1.567395819424541,How Did It End?,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,howdiditend_,-0.31459332,-0.21422108,-0.119365245,-0.093393974,-0.011331521,-0.046656616,0.074563056,-0.24610549,-0.033397682,-0.08688851,-0.11469657,0.08505326,-0.14946048,-0.101419784,0.12348629,-0.12542376,0.081064135,-0.08724432,0.026887834,-0.04259783,0.060528476,0.05387183,0.021319164,-0.060582414,-0.050895095,-0.010110768,0.074344434,0.09859034,0.09125403,0.005220001,0.05362204,-0.12832221,-0.0844512,0.035428606,0.073860645,-0.061667953,-0.00081402407,0.030744474,-0.11648844,-0.05468655,HowDidItEnd_,20
-0.3262935681204836,0.1550142070234354,-0.0578637864534423,-0.9589941129875488,-1.8546228799627664,1.6148157398215113,-0.4874298782250729,1.8308612135728255,So High School,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,sohighschool,0.13526276,0.19825624,0.023193898,-0.11698576,0.1188507,0.15711868,0.12215093,0.085710056,-0.037268735,-0.08575768,0.0635235,0.10992354,0.046815272,0.13918602,-0.057826925,-0.06731144,0.03921712,-0.04213452,0.021933379,0.06924137,0.013581429,0.0495017,0.09809139,-0.007651904,-0.024495265,0.07401902,-0.11329346,-0.118613586,-0.00992836,0.042637758,-0.033389192,0.04354747,-0.040656276,0.017330332,0.028931323,-0.076509945,-0.04958148,0.027834587,0.012775783,-0.005173896,SoHighSchool,21
1.94818345894898,-0.5775865011516751,0.298334092991987,1.1477094485282953,-0.817006509245905,-0.5747648974307,-0.4657586758210004,1.3039304252762562,I Hate It Here,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,ihateithere,-0.17409739,-0.16006377,0.0168461,-0.07177735,-0.044686675,0.058905765,0.22906306,-0.07660566,-0.015016035,-0.07708162,0.029172773,-0.043607462,0.13983981,0.08516221,0.06352824,0.02822713,-0.18348005,0.054405913,0.08068259,-0.016674377,-0.010966092,0.0066007418,-0.075874664,-0.01523603,0.117229134,-0.021838302,-0.028134214,-0.07914222,-0.002292123,-0.020614496,-0.01316686,-0.03598049,0.054907426,-0.062778816,-0.006212218,-0.10636685,0.015676394,-0.011652964,0.07292643,-0.07533657,IHateItHere,22
0.0455403910307151,-0.5775865011516751,0.7233546112495001,0.8177732759011039,0.2642071879716648,-0.8856661742178276,-0.7095597028668157,1.0404650311279715,thanK you aIMee,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thankyouaimee,-0.048412934,0.0040378603,-0.21790314,0.07980718,0.074729025,0.0036883107,0.046783824,-0.065442495,-0.100946315,-0.00836799,-0.03281007,0.031599425,-0.10425158,0.16265267,-0.008606114,-0.10552023,0.024295922,-0.020473925,-0.022062687,0.089536235,-0.09534448,-0.010634976,-0.06635342,0.00014983943,0.0020598043,-0.042824365,0.013322911,-0.0059025562,-0.037545305,-0.020883739,-0.024949428,-0.078828126,-0.051902976,-0.01601387,0.027689189,0.02375546,0.0078081964,-0.010428695,0.0016109692,0.020461323,thanKyouaIMee,23
0.7677215203756882,1.165382328960333,-3.744217769344979,1.0652254053714971,1.607004844193486,-1.048080551535008,0.0110077770685941,1.0404650311279715,I Look in People's Windows,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,ilookinpeopleswindows,-0.111021325,-0.07340321,-0.069816835,-0.1962884,-0.019188311,-0.053574268,0.12815844,-0.196762,0.16784047,0.044127952,-0.13647407,0.0015568655,-0.08183146,0.03706233,0.055126555,-0.04756738,0.015156498,0.052357707,-0.09264697,-0.022549637,0.20076887,-0.015054687,-0.088779554,-0.013695747,0.055595707,0.10409098,-0.099725634,-0.02186676,0.06814555,0.026897825,0.11934875,0.1025722,-0.10426121,-0.0050244154,-0.057860464,0.079570875,0.03744518,0.012709916,-0.037205726,0.10998878,ILookinPeoplesWindows,24
1.8147210048755031,0.1858991944472514,0.4313997980112394,1.4776456211554867,-1.3750522884549734,1.3605299727586768,0.8236778672213121,1.6991285164986834,The Prophecy,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,theprophecy,-0.28689113,0.009460443,-0.06563385,-0.07917392,-0.09959216,0.063396074,-0.05548422,-0.019460915,0.098270245,0.094811246,-0.102276005,0.039654166,-0.08598993,0.19793034,-0.019301256,0.07902026,-0.090231895,-0.08203812,0.0575699,-0.08409063,0.0033069607,-0.027237631,0.12659624,0.028272523,-0.09147484,-0.07555103,0.0993237,0.07991321,-0.08248751,-0.098186165,-0.03785321,0.03736195,-0.037807263,0.03741735,-0.00015351425,-0.06056564,-0.025316903,0.00073202635,0.046597302,-0.09993045,TheProphecy,25
0.3407647810117076,0.7228826948004433,0.2067518911745103,1.4196012944895922,0.0723789513685474,0.487283357242884,0.7099040545999316,1.0404650311279715,Cassandra,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,cassandra,-0.21851909,0.011590119,-0.20854886,-0.082780585,0.036103293,-0.010804388,-0.07166105,-0.089629516,0.03269413,-0.069022804,-0.07313645,0.15316339,-0.0046730265,0.107417434,0.011100219,0.047216542,-0.07412545,-0.09302992,0.11958821,0.00915237,-0.0681657,0.1007341,-0.16433714,-0.00377528,-0.047860187,-0.021675538,0.02517421,0.06072627,-0.059763644,0.08254888,0.005209623,0.07343221,-0.0067997146,-0.051144578,0.11309022,-0.036944907,-0.093043774,-0.11905164,0.015900929,0.053914413,Cassandra,26
-1.872013152728723,-0.398521783336575,1.1008984551561838,1.4165463299282293,-2.0638900471661668,1.639454260049017,-0.5036832800281273,1.172197728202114,Peter,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,peter,-0.08029569,-0.19739962,-0.03455642,0.09334949,0.064348,-0.07261436,-0.06288445,-0.067585774,-0.09615175,0.080415525,-0.017704155,0.0033056857,-0.10941939,0.053413667,0.016751815,0.08678072,-0.13589089,0.06426473,-0.10987061,0.08312385,-0.102475755,-0.15278783,0.018340932,-0.058874168,-0.096344806,0.08674287,0.07263765,-0.01419481,-0.006863555,0.081232466,-0.031225799,0.070419565,-0.025196904,-0.07366381,0.082875594,0.023222104,0.03033964,0.13722602,0.010089847,0.007772195,Peter,27
0.2282912311516364,0.2854003610046761,0.1600623706623997,0.9063672481806276,-1.0785904682501557,1.852894419434313,0.5311166347663334,1.172197728202114,The Bolter,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,thebolter,-0.12227923,-0.011978974,-0.055658754,-0.19073893,0.0706734,0.14060695,0.21161208,0.017961213,-0.09800144,0.10086944,-0.061651338,0.058206614,-0.051905353,-0.05610318,-0.17722651,0.11002371,0.112385154,-0.09344187,-0.14632002,-0.053481102,0.109181374,-0.0333862,0.089780964,-0.06447871,0.048408836,-0.047800954,0.14468655,-0.0013618668,-0.0008281032,0.009129808,-0.004068896,-0.07668988,-0.09726878,-0.046027116,-0.012225378,0.031148601,-0.016080515,0.027857507,-0.045097858,-0.10637911,TheBolter,28
-0.4832025292979927,-0.9264308238340614,0.229869663847624,1.373776826069149,-0.8954816969471803,0.4342590133312182,-1.218832959362519,0.6452669399055443,Robin,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,robin,-0.31924772,0.062778175,0.124923155,-0.10843833,-0.056189362,-0.17095697,-0.14615382,-0.0038507166,-0.087214045,0.046262838,0.2524339,0.109220475,-0.17863075,0.023092277,-0.0786354,0.086517796,-0.053317953,0.088225655,0.015927132,-0.09250452,0.16030087,-0.025704078,-0.025056906,0.122130066,-0.01669125,0.013445533,0.018934188,-0.064374335,0.04147609,-0.052543025,-0.085725434,-0.06021927,0.05097861,-0.17920846,0.07890881,-0.22447449,0.010968593,0.008519248,-0.09597358,0.026517529,Robin,29
